member_id,time_retrieved,office_type,office_title,office_address,office_city,office_province_territory,office_postal_code,office_note,office_phone,office_fax,office_email,office_toll_free,office_tty,source_url
88418,1708745800262,Constituency Office,Lavaltrie,,Lavaltrie,Quebec,J5T 1S2,,819-228-1210,1-866-311-1210,,,,https://www.ourcommons.ca/members/en/yves-perron(88418)
88364,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-8072,613-992-8083,,,,https://www.ourcommons.ca/members/en/ginette-petitpas-taylor(88364)
88364,1708745800262,Constituency Office,Main office -  Moncton,,Moncton,New Brunswick,E1C 1W6,,506-851-3310,506-851-3273,,,,https://www.ourcommons.ca/members/en/ginette-petitpas-taylor(88364)
413,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-9241,613-995-6784,,,,https://www.ourcommons.ca/members/en/louis-plamondon(413)
413,1708745800262,Constituency Office,Main office -  Sorel-Tracy,,Sorel-Tracy,Quebec,J3R 1K6,,450-742-0479,450-742-1976,,,,https://www.ourcommons.ca/members/en/louis-plamondon(413)
413,1708745800262,Constituency Office,Nicolet,,Nicolet,Quebec,J3T 1C6,,819-293-2041,819-293-5522,,,,https://www.ourcommons.ca/members/en/louis-plamondon(413)
25524,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-2772,613-992-1209,,,,https://www.ourcommons.ca/members/en/pierre-poilievre(25524)
25524,1708745800262,Constituency Office,Main office -  Manotick,,Manotick,Ontario,K4M 1A5,,613-692-3331,613-692-3303,,,,https://www.ourcommons.ca/members/en/pierre-poilievre(25524)
105437,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-3061,613-995-3515,,,,https://www.ourcommons.ca/members/en/marcus-powlowski(105437)
105437,1708745800262,Constituency Office,Main office -  Thunder Bay,,Thunder Bay,Ontario,P7C 1B3,,1-807-625-1160,1-807-625-1164,,,,https://www.ourcommons.ca/members/en/marcus-powlowski(105437)
105437,1708745800262,Constituency Office,Fort Frances,,Fort Frances,Ontario,P9A 1G8,,807-274-4344,,,,,https://www.ourcommons.ca/members/en/marcus-powlowski(105437)
89272,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-2957,613-992-3589,,,,https://www.ourcommons.ca/members/en/carla-qualtrough(89272)
89272,1708745800262,Constituency Office,Main office -  Delta,,Delta,British Columbia,V4K 1V8,,778-593-4007,778-593-4008,,,,https://www.ourcommons.ca/members/en/carla-qualtrough(89272)
88600,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-1554,613-995-2026,,,,https://www.ourcommons.ca/members/en/alain-rayes(88600)
88600,1708745800262,Constituency Office,Main office -  Victoriaville,,Victoriaville,Quebec,G6P 6S4,,819-751-1375,819-751-5517,,,,https://www.ourcommons.ca/members/en/alain-rayes(88600)
105598,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1899,613-992-3085,,,,https://www.ourcommons.ca/members/en/brad-redekopp(105598)
105598,1708745800262,Constituency Office,Main office -  Saskatoon,,Saskatoon,Saskatchewan,S7M 0S1,,306-975-6555,306-975-5786,,,,https://www.ourcommons.ca/members/en/brad-redekopp(105598)
1827,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-947-2277,613-947-2278,,,,https://www.ourcommons.ca/members/en/scott-reid(1827)
1827,1708745800262,Constituency Office,Main office -  Carleton Place,,Carleton Place,Ontario,K7C 3G9,,613-257-8130,613-257-4371,,,,https://www.ourcommons.ca/members/en/scott-reid(1827)
71902,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-4275,613-947-9475,,,,https://www.ourcommons.ca/members/en/michelle-rempel-garner(71902)
71902,1708745800262,Constituency Office,Main office -  Calgary,,Calgary,Alberta,T3K 2L2,,403-216-7777,403-230-4368,,,,https://www.ourcommons.ca/members/en/michelle-rempel-garner(71902)
59235,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-5152,613-947-4601,,,,https://www.ourcommons.ca/members/en/blake-richards(59235)
59235,1708745800262,Constituency Office,Main office -  Airdrie,,Airdrie,Alberta,T4B 2R3,,403-948-5103,403-948-0879,,,,https://www.ourcommons.ca/members/en/blake-richards(59235)
105191,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1461,613-992-1470,,,,https://www.ourcommons.ca/members/en/anna-roberts(105191)
105191,1708745800262,Constituency Office,Main office -  Vaughan,,Vaughan,Ontario,L6A 4H7,,905-303-5000,905-303-5002,,,,https://www.ourcommons.ca/members/en/anna-roberts(105191)
88617,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1120,613-992-1163,,,,https://www.ourcommons.ca/members/en/yves-robillard(88617)
88617,1708745800262,Constituency Office,Main office -  Laval,,Laval,Quebec,H7P 1T1,,450-622-2992,450-622-3003,,,,https://www.ourcommons.ca/members/en/yves-robillard(88617)
25451,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-0580,613-992-1710,,,,https://www.ourcommons.ca/members/en/pablo-rodriguez(25451)
25451,1708745800262,Constituency Office,Main office -  Montréal,,Montréal,Quebec,H1E 4H7,,514-353-5044,514-353-3050,,,,https://www.ourcommons.ca/members/en/pablo-rodriguez(25451)
98744,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-8655,613-992-5324,,,,https://www.ourcommons.ca/members/en/churence-rogers(98744)
98744,1708745800262,Constituency Office,Grand Bank,,Grand Bank,Newfoundland and Labrador,A0E 1W0,,709-832-1383,709-832-1380,,,,https://www.ourcommons.ca/members/en/churence-rogers(98744)
98744,1708745800262,Constituency Office,Main office -  Clarenville,,Clarenville,Newfoundland and Labrador,A5A 1K6,,709-466-6502,709-466-6506,,,,https://www.ourcommons.ca/members/en/churence-rogers(98744)
98744,1708745800262,Constituency Office,Centreville,,Centreville,Newfoundland and Labrador,A0G 4P0,,709-678-9026,,,,,https://www.ourcommons.ca/members/en/churence-rogers(98744)
88521,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-998-5961,613-954-0707,,,,https://www.ourcommons.ca/members/en/sherry-romanado(88521)
88521,1708745800262,Constituency Office,Main office -  Greenfield Park,,Greenfield Park,Quebec,J4V 1M9,,450-671-1222,450-671-8884,,,,https://www.ourcommons.ca/members/en/sherry-romanado(88521)
105210,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-947-4581,613-947-4584,,,,https://www.ourcommons.ca/members/en/lianne-rood(105210)
105210,1708745800262,Constituency Office,Main office -  Strathroy,,Strathroy,Ontario,N7G 1X6,,519-245-6561,,,,,https://www.ourcommons.ca/members/en/lianne-rood(105210)
105210,1708745800262,Constituency Office,Wallaceburg,,Wallaceburg,Ontario,N8A 3P3,,519-627-4899,,,,,https://www.ourcommons.ca/members/en/lianne-rood(105210)
25452,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-6255,613-996-7993,,,,https://www.ourcommons.ca/members/en/anthony-rota(25452)
25452,1708745800262,Constituency Office,Main office -  North Bay,,North Bay,Ontario,P1B 2T9,,705-474-3700,705-474-6964,,,,https://www.ourcommons.ca/members/en/anthony-rota(25452)
25452,1708745800262,Constituency Office,New Liskeard,,New Liskeard,Ontario,P1J 1P0,,705-647-6262,705-647-6299,,,,https://www.ourcommons.ca/members/en/anthony-rota(25452)
105070,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-5191,613-952-0979,,,,https://www.ourcommons.ca/members/en/alex-ruff(105070)
105070,1708745800262,Constituency Office,Main office -  Owen Sound,,Owen Sound,Ontario,N4K 2J1,,519-371-1059,519-371-1752,,,,https://www.ourcommons.ca/members/en/alex-ruff(105070)
88698,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-4843,613-995-7003,,,,https://www.ourcommons.ca/members/en/ruby-sahota(88698)
88698,1708745800262,Constituency Office,Main office -  Brampton,,Brampton,Ontario,L6R 0Y7,,905-840-0505,905-840-1778,,,,https://www.ourcommons.ca/members/en/ruby-sahota(88698)
89497,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-7052,613-995-2962,,,,https://www.ourcommons.ca/members/en/harjit-s-sajjan(89497)
89497,1708745800262,Constituency Office,Main office -  Vancouver,,Vancouver,British Columbia,V5P 3X7,,604-775-5323,604-775-5420,,,,https://www.ourcommons.ca/members/en/harjit-s-sajjan(89497)
107099,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-941-6339,613-941-2421,,,,https://www.ourcommons.ca/members/en/yaara-saks(107099)
107099,1708745800262,Constituency Office,Main office -  Toronto,,Toronto,Ontario,M3M 0B8,,416-638-3700,416-638-1407,,,,https://www.ourcommons.ca/members/en/yaara-saks(107099)
88333,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-5822,613-996-9655,,,,https://www.ourcommons.ca/members/en/darrell-samson(88333)
88333,1708745800262,Constituency Office,Main office -  Fall River,,Fall River,Nova Scotia,B2T 1W4,,902-861-2311,902-861-4620,,,,https://www.ourcommons.ca/members/en/darrell-samson(88333)
89339,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-2922,613-992-0252,,,,https://www.ourcommons.ca/members/en/randeep-sarai(89339)
89339,1708745800262,Constituency Office,Main office -  Surrey,,Surrey,British Columbia,V3T 2W5,,604-589-2441,604-589-2445,,,,https://www.ourcommons.ca/members/en/randeep-sarai(89339)
104944,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-4585,613-992-1815,,,,https://www.ourcommons.ca/members/en/simon-pierre-savard-tremblay(104944)
104944,1708745800262,Constituency Office,Main office -  Saint-Hyacinthe,,Saint-Hyacinthe,Quebec,J2S 8B6,,450-771-0505,450-771-0767,,,,https://www.ourcommons.ca/members/en/simon-pierre-savard-tremblay(104944)
25453,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-8281,613-995-0528,,,,https://www.ourcommons.ca/members/en/francis-scarpaleggia(25453)
25453,1708745800262,Constituency Office,Main office -  Pointe-Claire,,Pointe-Claire,Quebec,H9R 5N3,,514-695-6661,514-695-3708,,,,https://www.ourcommons.ca/members/en/francis-scarpaleggia(25453)
25454,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-4593,613-996-3120,,,,https://www.ourcommons.ca/members/en/andrew-scheer(25454)
25454,1708745800262,Constituency Office,Fort Qu'appelle,,Fort Qu'appelle,Saskatchewan,S0G 1S0,,306-332-2575,306-332-2576,,,,https://www.ourcommons.ca/members/en/andrew-scheer(25454)
25454,1708745800262,Constituency Office,Main office -  Regina,,Regina,Saskatchewan,S4R 2P7,,306-790-4727,306-790-4728,,,,https://www.ourcommons.ca/members/en/andrew-scheer(25454)
88649,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-957-3744,613-952-0874,,,,https://www.ourcommons.ca/members/en/peter-schiefke(88649)
88649,1708745800262,Constituency Office,Main office -  Vaudreuil-Dorion,,Vaudreuil-Dorion,Quebec,J7V 2L6,,450-510-2305,450-510-2383,,,,https://www.ourcommons.ca/members/en/peter-schiefke(88649)
88770,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-2474,613-996-9656,,,,https://www.ourcommons.ca/members/en/jamie-schmale(88770)
88770,1708745800262,Constituency Office,Main office -  Lindsay,,Lindsay,Ontario,K9V 6B5,,705-324-2400,705-324-0880,,,,https://www.ourcommons.ca/members/en/jamie-schmale(88770)
58841,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-7813,613-992-9789,,,,https://www.ourcommons.ca/members/en/kyle-seeback(58841)
58841,1708745800262,Constituency Office,Main office -  Orangeville,,Orangeville,Ontario,L9W 1K4,,519-941-1832,519-941-8660,,,,https://www.ourcommons.ca/members/en/kyle-seeback(58841)
88874,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-9107,613-995-9109,,,,https://www.ourcommons.ca/members/en/marc-g-serre(88874)
88874,1708745800262,Constituency Office,Main office -  Val Caron,,Val Caron,Ontario,P3N 1E3,,705-897-2222,705-897-2223,,,,https://www.ourcommons.ca/members/en/marc-g-serre(88874)
88874,1708745800262,Constituency Office,Sturgeon Falls,,Sturgeon Falls,Ontario,P2B 1R7,,705-580-2584,,,,,https://www.ourcommons.ca/members/en/marc-g-serre(88874)
1787,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-7774,613-947-8319,,,,https://www.ourcommons.ca/members/en/judy-a-sgro(1787)
1787,1708745800262,Constituency Office,Main office -  Toronto,,Toronto,Ontario,M9M 2Y9,,416-744-1882,416-952-1696,,,,https://www.ourcommons.ca/members/en/judy-a-sgro(1787)
88442,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-7265,613-996-9287,,,,https://www.ourcommons.ca/members/en/brenda-shanahan(88442)
88442,1708745800262,Constituency Office,Main office -  Châteauguay,,Châteauguay,Quebec,J6J 2R4,,450-691-7044,450-691-3114,,,,https://www.ourcommons.ca/members/en/brenda-shanahan(88442)
88944,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-9723,613-992-1954,,,,https://www.ourcommons.ca/members/en/terry-sheehan(88944)
88944,1708745800262,Constituency Office,Main office -  Sault Ste Marie,,Sault Ste Marie,Ontario,P6A 1Z4,,705-941-2900,705-941-2903,,,,https://www.ourcommons.ca/members/en/terry-sheehan(88944)
89109,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-0761,613-992-0768,,,,https://www.ourcommons.ca/members/en/martin-shields(89109)
89109,1708745800262,Constituency Office,Main office -  Strathmore,,Strathmore,Alberta,T1P 1K1,,403-361-2980,403-361-2989,,,,https://www.ourcommons.ca/members/en/martin-shields(89109)
89109,1708745800262,Constituency Office,Brooks,,Brooks,Alberta,T1R 0S3,,403-793-6775,403-793-6778,,,,https://www.ourcommons.ca/members/en/martin-shields(89109)
105031,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-0718,613-992-0745,,,,https://www.ourcommons.ca/members/en/doug-shipley(105031)
105031,1708745800262,Constituency Office,Main office -  Barrie,,Barrie,Ontario,L4M 5K3,,705-728-2596,705-728-9465,,,,https://www.ourcommons.ca/members/en/doug-shipley(105031)
105045,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-0769,613-992-0777,,,,https://www.ourcommons.ca/members/en/maninder-sidhu(105045)
105045,1708745800262,Constituency Office,Main office -  Brampton,,Brampton,Ontario,L6T 0G3,,905-458-1474,905-458-8615,,,,https://www.ourcommons.ca/members/en/maninder-sidhu(105045)
88703,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-5381,613-995-6796,,,,https://www.ourcommons.ca/members/en/sonia-sidhu(88703)
88703,1708745800262,Constituency Office,Main office -  Brampton,,Brampton,Ontario,L6Y 6H4,,905-846-0076,905-846-3901,,,,https://www.ourcommons.ca/members/en/sonia-sidhu(88703)
104773,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-995-8425,613-947-2748,,,,https://www.ourcommons.ca/members/en/mario-simard(104773)
104773,1708745800262,Constituency Office,Main office -  Jonquiere,,Jonquiere,Quebec,G7S 3B6,,418-695-4477,418-695-4467,,,,https://www.ourcommons.ca/members/en/mario-simard(104773)
110300,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-947-4788,613-947-4879,,,,https://www.ourcommons.ca/members/en/nathalie-sinclair-desgagne(110300)
110300,1708745800262,Constituency Office,Main office -  Terrebonne,,Terrebonne,Quebec,J6W 1J6,,450-964-9417,450-964-1234,,,,https://www.ourcommons.ca/members/en/nathalie-sinclair-desgagne(110300)
71588,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-5597,613-947-0868,,,,https://www.ourcommons.ca/members/en/jagmeet-singh(71588)
71588,1708745800262,Constituency Office,Main office -  Burnaby,,Burnaby,British Columbia,V5H 2E2,,604-291-8863,604-666-0727,,,,https://www.ourcommons.ca/members/en/jagmeet-singh(71588)
109867,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-3935,613-996-7622,,,,https://www.ourcommons.ca/members/en/clifford-small(109867)
109867,1708745800262,Constituency Office,Gander,,Gander,Newfoundland and Labrador,A1V 1G4,,709-256-3130,709-256-3169,,,,https://www.ourcommons.ca/members/en/clifford-small(109867)
109867,1708745800262,Constituency Office,Main office -  Grand Falls-Windsor,,Grand Falls-Windsor,Newfoundland and Labrador,A2A 2S8,,709-489-8470,709-489-8478,,,,https://www.ourcommons.ca/members/en/clifford-small(109867)
88999,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-4971,613-996-4973,,,,https://www.ourcommons.ca/members/en/francesco-sorbara(88999)
88999,1708745800262,Constituency Office,Main office -  Woodbridge,,Woodbridge,Ontario,L4L 9R6,,905-264-6446,905-264-8637,,,,https://www.ourcommons.ca/members/en/francesco-sorbara(88999)
105751,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1653,613-992-3459,,,,https://www.ourcommons.ca/members/en/gerald-soroka(105751)
105751,1708745800262,Constituency Office,Main office -  Edson,,Edson,Alberta,T7E 1V9,,780-723-6068,780-723-5060,,,,https://www.ourcommons.ca/members/en/gerald-soroka(105751)
114349,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-4848,613-996-3267,,,,https://www.ourcommons.ca/members/en/charles-sousa(114349)
114349,1708745800262,Constituency Office,Main office -  Mississauga,,Mississauga,Ontario,L4Y 1A6,,905-273-8033,905-273-5040,,,,https://www.ourcommons.ca/members/en/charles-sousa(114349)
105581,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-9115,613-992-0131,,,,https://www.ourcommons.ca/members/en/warren-steinley(105581)
105581,1708745800262,Constituency Office,Main office -  Regina,,Regina,Saskatchewan,S4X 2Z2,,306-790-4747,,,,,https://www.ourcommons.ca/members/en/warren-steinley(105581)
88485,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-6910,613-995-2818,,,,https://www.ourcommons.ca/members/en/gabriel-ste-marie(88485)
88485,1708745800262,Constituency Office,Main office -  Joliette,,Joliette,Quebec,J6E 5E5,,450-752-1940,450-752-1719,,,,https://www.ourcommons.ca/members/en/gabriel-ste-marie(88485)
109951,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-5335,613-996-8418,,,,https://www.ourcommons.ca/members/en/jake-stewart(109951)
109951,1708745800262,Constituency Office,Main office -  Miramichi,,Miramichi,New Brunswick,E1V 6N6,,506-778-8448,506-778-8150,,,,https://www.ourcommons.ca/members/en/jake-stewart(109951)
110044,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-947-8185,613-947-8188,,,,https://www.ourcommons.ca/members/en/pascale-st-onge(110044)
110044,1708745800262,Constituency Office,Main office -  Cowansville,,Cowansville,Quebec,J2K 5E7,,450-263-5026,819-868-5609,,,,https://www.ourcommons.ca/members/en/pascale-st-onge(110044)
71986,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-2940,613-944-9376,,,,https://www.ourcommons.ca/members/en/mark-strahl(71986)
71986,1708745800262,Constituency Office,Main office -  Chilliwack,,Chilliwack,British Columbia,V2R 4E4,,604-847-9711,604-847-9744,,,,https://www.ourcommons.ca/members/en/mark-strahl(71986)
89198,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-4171,613-996-9011,,,,https://www.ourcommons.ca/members/en/shannon-stubbs(89198)
89198,1708745800262,Constituency Office,Main office -  Two Hills,,Two Hills,Alberta,T0B 4K0,,780-657-7075,780-657-7079,,,,https://www.ourcommons.ca/members/en/shannon-stubbs(89198)
110459,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1119,613-992-1043,,,,https://www.ourcommons.ca/members/en/jenna-sudds(110459)
110459,1708745800262,Constituency Office,Main office -  Kanata,,Kanata,Ontario,K2K 2X3,,613-592-3469,613-592-4756,,,,https://www.ourcommons.ca/members/en/jenna-sudds(110459)
88784,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1034,613-992-1050,,,,https://www.ourcommons.ca/members/en/filomena-tassi(88784)
88784,1708745800262,Constituency Office,Main office -  Hamilton,,Hamilton,Ontario,L8S 0A2,,905-529-5435,905-529-4123,,,,https://www.ourcommons.ca/members/en/filomena-tassi(88784)
105024,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-0700,613-992-0716,,,,https://www.ourcommons.ca/members/en/leah-taylor-roy(105024)
105024,1708745800262,Constituency Office,Main office -  Richmond Hill,,Richmond Hill,Ontario,L4E 4H1,,905-773-8358,905-773-8374,,,,https://www.ourcommons.ca/members/en/leah-taylor-roy(105024)
88552,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-0164,613-992-5341,,,,https://www.ourcommons.ca/members/en/luc-theriault(88552)
88552,1708745800262,Constituency Office,Main office -  Mascouche,,Mascouche,Quebec,J7K 2M1,,1-800-263-5726,450-474-1585,,,,https://www.ourcommons.ca/members/en/luc-theriault(88552)
104783,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1084,613-992-1116,,,,https://www.ourcommons.ca/members/en/alain-therrien(104783)
104783,1708745800262,Constituency Office,Main office -  Delson,,Delson,Quebec,J5B 0A1,,450-632-3383,450-632-2033,,,,https://www.ourcommons.ca/members/en/alain-therrien(104783)
89200,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-4516,613-992-6181,,,,https://www.ourcommons.ca/members/en/rachael-thomas(89200)
89200,1708745800262,Constituency Office,Main office -  Lethbridge,,Lethbridge,Alberta,T1J 4Y1,,403-320-0070,403-380-4026,,,,https://www.ourcommons.ca/members/en/rachael-thomas(89200)
109877,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-996-7269,613-992-2178,,,,https://www.ourcommons.ca/members/en/joanne-thompson(109877)
109877,1708745800262,Constituency Office,Main office -  St. John's,,St. John's,Newfoundland and Labrador,A1A 2G8,,709-772-7171,709-772-7175,,,,https://www.ourcommons.ca/members/en/joanne-thompson(109877)
84882,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-8052,613-996-9899,,,,https://www.ourcommons.ca/members/en/corey-tochor(84882)
84882,1708745800262,Constituency Office,Main office -  Saskatoon,,Saskatoon,Saskatchewan,S7N 1Z1,,306-975-6133,306-975-6670,,,,https://www.ourcommons.ca/members/en/corey-tochor(84882)
110800,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-4573,613-996-6885,,,,https://www.ourcommons.ca/members/en/fraser-tolmie(110800)
110800,1708745800262,Constituency Office,Main office -  Moose Jaw,,Moose Jaw,Saskatchewan,S6H 1Z1,,306-691-3577,306-691-3579,,,,https://www.ourcommons.ca/members/en/fraser-tolmie(110800)
58733,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-4211,613-947-0310,,,,https://www.ourcommons.ca/members/en/justin-trudeau(58733)
58733,1708745800262,Constituency Office,Main office -  Montréal,,Montréal,Quebec,H2P 2X2,,514-277-6020,514-277-3454,,,,https://www.ourcommons.ca/members/en/justin-trudeau(58733)
88530,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-8514,613-992-2744,,,,https://www.ourcommons.ca/members/en/denis-trudel(88530)
88530,1708745800262,Constituency Office,Main office -  Longueuil,,Longueuil,Quebec,J4H 2X5,,450-928-4288,450-928-4293,,,,https://www.ourcommons.ca/members/en/denis-trudel(88530)
105480,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-6344,613-992-8320,,,,https://www.ourcommons.ca/members/en/ryan-turnbull(105480)
105480,1708745800262,Constituency Office,Main office -  Whitby,,Whitby,Ontario,L1N 2M7,,905-665-8182,905-665-8124,,,,https://www.ourcommons.ca/members/en/ryan-turnbull(105480)
30645,1708745800262,Hill Office,House of Commons *,,Ottawa,Ontario,K1A 0A6,* Mail may be sent postage-free to any member of Parliament.,613-992-1013,613-992-1026,,,,https://www.ourcommons.ca/members/en/tim-uppal(30645)
